VNUM	LOCALE_NAME
15146	YeþimTaþý Ayakkabý+6
15147	YeþimTaþý Ayakkabý+7
15148	YeþimTaþý Ayakkabý+8
15149	YeþimTaþý Ayakkabý+9
15160	Mest Eden Ayakkabý+0
15161	Mest Eden Ayakkabý+1
15162	Mest Eden Ayakkabý+2
15163	Mest Eden Ayakkabý+3
15164	Mest Eden Ayakkabý+4
15165	Mest Eden Ayakkabý+5
15166	Mest Eden Ayakkabý+6
15167	Mest Eden Ayakkabý+7
15168	Mest Eden Ayakkabý+8
15169	Mest Eden Ayakkabý+9
15180	Iþýk Saçan Çizme+0
15181	Iþýk Saçan Çizme+1
15182	Iþýk Saçan Çizme+2
15183	Iþýk Saçan Çizme+3
15184	Iþýk Saçan Çizme+4
15185	Iþýk Saçan Çizme+5
15186	Iþýk Saçan Çizme+6
15187	Iþýk Saçan Çizme+7
15188	Iþýk Saçan Çizme+8
15189	Iþýk Saçan Çizme+9
15200	Anka Ayakkabý+0
15201	Anka Ayakkabý+1
15202	Anka Ayakkabý+2
15203	Anka Ayakkabý+3
15204	Anka Ayakkabý+4
15205	Anka Ayakkabý+5
15206	Anka Ayakkabý+6
15207	Anka Ayakkabý+7
15208	Anka Ayakkabý+8
15209	Anka Ayakkabý+9
15220	Ateþ Kuþu Çizmesi+0
15221	Ateþ Kuþu Çizmesi+1
15222	Ateþ Kuþu Çizmesi+2
15223	Ateþ Kuþu Çizmesi+3
15224	Ateþ Kuþu Çizmesi+4
15225	Ateþ Kuþu Çizmesi+5
15226	Ateþ Kuþu Çizmesi+6
15227	Ateþ Kuþu Çizmesi+7
15228	Ateþ Kuþu Çizmesi+8
15229	Ateþ Kuþu Çizmesi+9
15240	Ejder Derisi Ayakkabý+0
15241	Ejder Derisi Ayakkabý+1
15242	Ejder Derisi Ayakkabý+2
15243	Ejder Derisi Ayakkabý+3
15244	Ejder Derisi Ayakkabý+4
15245	Ejder Derisi Ayakkabý+5
15246	Ejder Derisi Ayakkabý+6
15247	Ejder Derisi Ayakkabý+7
15248	Ejder Derisi Ayakkabý+8
15249	Ejder Derisi Ayakkabý+9
15370	Coþku Ayyakabýsý +0
15371	Coþku Ayyakabýsý +1
15372	Coþku Ayyakabýsý +2
15373	Coþku Ayyakabýsý +3
15374	Coþku Ayyakabýsý +4
15375	Coþku Ayyakabýsý +5
15376	Coþku Ayyakabýsý +6
15377	Coþku Ayyakabýsý +7
15378	Coþku Ayyakabýsý +8
15379	Coþku Ayyakabýsý +9
15390	Þöhret Çizmesi +0
15391	Þöhret Çizmesi +1
15392	Þöhret Çizmesi +2
15393	Þöhret Çizmesi +3
15394	Þöhret Çizmesi +4
15395	Þöhret Çizmesi +5
15396	Þöhret Çizmesi +6
15397	Þöhret Çizmesi +7
15398	Þöhret Çizmesi +8
15399	Þöhret Çizmesi +9
15410	Kirin Ayakkabý +0
15411	Kirin Ayakkabý +1
15412	Kirin Ayakkabý +2
15413	Kirin Ayakkabý +3
15414	Kirin Ayakkabý +4
15415	Kirin Ayakkabý +5
15416	Kirin Ayakkabý +6
15417	Kirin Ayakkabý +7
15418	Kirin Ayakkabý +8
15419	Kirin Ayakkabý +9
15430	Yalýçapkýný Ayyakkabý +0
15431	Yalýçapkýný Ayyakkabý +1
15432	Yalýçapkýný Ayyakkabý +2
15433	Yalýçapkýný Ayyakkabý +3
15434	Yalýçapkýný Ayyakkabý +4
15435	Yalýçapkýný Ayyakkabý +5
15436	Yalýçapkýný Ayyakkabý +6
15437	Yalýçapkýný Ayyakkabý +7
15438	Yalýçapkýný Ayyakkabý +8
15439	Yalýçapkýný Ayyakkabý +9
16000	Tahta Kolye+0
16001	Tahta Kolye+1
16002	Tahta Kolye+2
16003	Tahta Kolye+3
16004	Tahta Kolye+4
16005	Tahta Kolye+5
16006	Tahta Kolye+6
16007	Tahta Kolye+7
16008	Tahta Kolye+8
16009	Tahta Kolye+9
16020	Bakýr Kolye+0
16021	Bakýr Kolye+1
16022	Bakýr Kolye+2
16023	Bakýr Kolye+3
16024	Bakýr Kolye+4
16025	Bakýr Kolye+5
16026	Bakýr Kolye+6
16027	Bakýr Kolye+7
16028	Bakýr Kolye+8
16029	Bakýr Kolye+9
16040	Gümüþ Kolye+0
16041	Gümüþ Kolye+1
16042	Gümüþ Kolye+2
16043	Gümüþ Kolye+3
16044	Gümüþ Kolye+4
16045	Gümüþ Kolye+5
16046	Gümüþ Kolye+6
16047	Gümüþ Kolye+7
16048	Gümüþ Kolye+8
16049	Gümüþ Kolye+9
16060	Altýn Kolye+0
16061	Altýn Kolye+1
16062	Altýn Kolye+2
16063	Altýn Kolye+3
16064	Altýn Kolye+4
16065	Altýn Kolye+5
16066	Altýn Kolye+6
16067	Altýn Kolye+7
16068	Altýn Kolye+8
16069	Altýn Kolye+9
16080	YeþimTaþý Kolye+0
16081	YeþimTaþý Kolye+1
16082	YeþimTaþý Kolye+2
16083	YeþimTaþý Kolye+3
16084	YeþimTaþý Kolye+4
16085	YeþimTaþý Kolye+5
16086	YeþimTaþý Kolye+6
16087	YeþimTaþý Kolye+7
16088	YeþimTaþý Kolye+8
16089	YeþimTaþý Kolye+9
16100	Abanoz Kolye+0
16101	Abanoz Kolye+1
16102	Abanoz Kolye+2
16103	Abanoz Kolye+3
16104	Abanoz Kolye+4
16105	Abanoz Kolye+5
16106	Abanoz Kolye+6
16107	Abanoz Kolye+7
16108	Abanoz Kolye+8
16109	Abanoz Kolye+9
16120	Ýnci Kolye+0
16121	Ýnci Kolye+1
16122	Ýnci Kolye+2
16123	Ýnci Kolye+3
16124	Ýnci Kolye+4
16125	Ýnci Kolye+5
16126	Ýnci Kolye+6
16127	Ýnci Kolye+7
16128	Ýnci Kolye+8
16129	Ýnci Kolye+9
16140	Beyaz Altýn Kolye+0
16141	Beyaz Altýn Kolye+1
16142	Beyaz Altýn Kolye+2
16143	Beyaz Altýn Kolye+3
16144	Beyaz Altýn Kolye+4
16145	Beyaz Altýn Kolye+5
16146	Beyaz Altýn Kolye+6
16147	Beyaz Altýn Kolye+7
16148	Beyaz Altýn Kolye+8
16149	Beyaz Altýn Kolye+9
16160	Kristal Kolye+0
16161	Kristal Kolye+1
16162	Kristal Kolye+2
16163	Kristal Kolye+3
16164	Kristal Kolye+4
16165	Kristal Kolye+5
16166	Kristal Kolye+6
16167	Kristal Kolye+7
16168	Kristal Kolye+8
16169	Kristal Kolye+9
16180	Mor Yakut Kolye+0
16181	Mor Yakut Kolye+1
16182	Mor Yakut Kolye+2
16183	Mor Yakut Kolye+3
16184	Mor Yakut Kolye+4
16185	Mor Yakut Kolye+5
16186	Mor Yakut Kolye+6
16187	Mor Yakut Kolye+7
16188	Mor Yakut Kolye+8
16189	Mor Yakut Kolye+9
16200	Cennetin Gözü Kolye+0
16201	Cennetin Gözü Kolye+1
16202	Cennetin Gözü Kolye+2
16203	Cennetin Gözü Kolye+3
16204	Cennetin Gözü Kolye+4
16205	Cennetin Gözü Kolye+5
16206	Cennetin Gözü Kolye+6
16207	Cennetin Gözü Kolye+7
16208	Cennetin Gözü Kolye+8
16209	Cennetin Gözü Kolye+9
16220	Ruh Kristali Kolyesi+0
16221	Ruh Kristali Kolyesi+1
16222	Ruh Kristali Kolyesi+2
16223	Ruh Kristali Kolyesi+3
16224	Ruh Kristali Kolyesi+4
16225	Ruh Kristali Kolyesi+5
16226	Ruh Kristali Kolyesi+6
16227	Ruh Kristali Kolyesi+7
16228	Ruh Kristali Kolyesi+8
16229	Ruh Kristali Kolyesi+9
16500	Yakut Kolye +0
16501	Yakut Kolye +1
16502	Yakut Kolye +2
16503	Yakut Kolye +3
16504	Yakut Kolye +4
16505	Yakut Kolye +5
16506	Yakut Kolye +6
16507	Yakut Kolye +7
16508	Yakut Kolye +8
16509	Yakut Kolye +9
16520	Grena Kolye +0
16521	Grena Kolye +1
16522	Grena Kolye +2
16523	Grena Kolye +3
16524	Grena Kolye +4
16525	Grena Kolye +5
16526	Grena Kolye +6
16527	Grena Kolye +7
16528	Grena Kolye +8
16529	Grena Kolye +9
16540	Zümrüt Kolye +0
16541	Zümrüt Kolye +1
16542	Zümrüt Kolye +2
16543	Zümrüt Kolye +3
16544	Zümrüt Kolye +4
16545	Zümrüt Kolye +5
16546	Zümrüt Kolye +6
16547	Zümrüt Kolye +7
16548	Zümrüt Kolye +8
16549	Zümrüt Kolye +9
16560	Safir Kolye +0
16561	Safir Kolye +1
16562	Safir Kolye +2
16563	Safir Kolye +3
16564	Safir Kolye +4
16565	Safir Kolye +5
16566	Safir Kolye +6
16567	Safir Kolye +7
16568	Safir Kolye +8
16569	Safir Kolye +9
17000	Tahta Küpe+0
17001	Tahta Küpe+1
17002	Tahta Küpe+2
17003	Tahta Küpe+3
17004	Tahta Küpe+4
17005	Tahta Küpe+5
17006	Tahta Küpe+6
17007	Tahta Küpe+7
17008	Tahta Küpe+8
17009	Tahta Küpe+9
17020	Bakýr Küpe+0
17021	Bakýr Küpe+1
17022	Bakýr Küpe+2
17023	Bakýr Küpe+3
17024	Bakýr Küpe+4
17025	Bakýr Küpe+5
17026	Bakýr Küpe+6
17027	Bakýr Küpe+7
17028	Bakýr Küpe+8
17029	Bakýr Küpe+9
17040	Gümüþ Küpe+0
17041	Gümüþ Küpe+1
17042	Gümüþ Küpe+2
17043	Gümüþ Küpe+3
17044	Gümüþ Küpe+4
17045	Gümüþ Küpe+5
17046	Gümüþ Küpe+6
17047	Gümüþ Küpe+7
17048	Gümüþ Küpe+8
17049	Gümüþ Küpe+9
17060	Altýn Küpe+0
17061	Altýn Küpe+1
17062	Altýn Küpe+2
17063	Altýn Küpe+3
17064	Altýn Küpe+4
17065	Altýn Küpe+5
17066	Altýn Küpe+6
17067	Altýn Küpe+7
17068	Altýn Küpe+8
17069	Altýn Küpe+9
17080	YeþimTaþý Küpe+0
17081	YeþimTaþý Küpe+1
17082	YeþimTaþý Küpe+2
17083	YeþimTaþý Küpe+3
17084	YeþimTaþý Küpe+4
17085	YeþimTaþý Küpe+5
17086	YeþimTaþý Küpe+6
17087	YeþimTaþý Küpe+7
17088	YeþimTaþý Küpe+8
17089	YeþimTaþý Küpe+9
17100	Abanoz Küpe+0
17101	Abanoz Küpe+1
17102	Abanoz Küpe+2
17103	Abanoz Küpe+3
17104	Abanoz Küpe+4
17105	Abanoz Küpe+5
17106	Abanoz Küpe+6
17107	Abanoz Küpe+7
17108	Abanoz Küpe+8
17109	Abanoz Küpe+9
17120	Ýnci Küpe+0
17121	Ýnci Küpe+1
17122	Ýnci Küpe+2
17123	Ýnci Küpe+3
17124	Ýnci Küpe+4
17125	Ýnci Küpe+5
17126	Ýnci Küpe+6
17127	Ýnci Küpe+7
17128	Ýnci Küpe+8
17129	Ýnci Küpe+9
17140	Beyaz Altýn Küpe+0
17141	Beyaz Altýn Küpe+1
17142	Beyaz Altýn Küpe+2
17143	Beyaz Altýn Küpe+3
17144	Beyaz Altýn Küpe+4
17145	Beyaz Altýn Küpe+5
17146	Beyaz Altýn Küpe+6
17147	Beyaz Altýn Küpe+7
17148	Beyaz Altýn Küpe+8
17149	Beyaz Altýn Küpe+9
17160	Kristal Küpe+0
17161	Kristal Küpe+1
17162	Kristal Küpe+2
17163	Kristal Küpe+3
17164	Kristal Küpe+4
17165	Kristal Küpe+5
17166	Kristal Küpe+6
17167	Kristal Küpe+7
17168	Kristal Küpe+8
17169	Kristal Küpe+9
17180	Ametist Küpe+0
17181	Ametist Küpe+1
17182	Ametist Küpe+2
17183	Ametist Küpe+3
17184	Ametist Küpe+4
17185	Ametist Küpe+5
17186	Ametist Küpe+6
17187	Ametist Küpe+7
17188	Ametist Küpe+8
17189	Ametist Küpe+9
17200	Cennetin Gözü Küpe+0
17201	Cennetin Gözü Küpe+1
17202	Cennetin Gözü Küpe+2
17203	Cennetin Gözü Küpe+3
17204	Cennetin Gözü Küpe+4
17205	Cennetin Gözü Küpe+5
17206	Cennetin Gözü Küpe+6
17207	Cennetin Gözü Küpe+7
17208	Cennetin Gözü Küpe+8
17209	Cennetin Gözü Küpe+9
17220	Ruh Kristali Küpeleri+0
17221	Ruh Kristali Küpeleri+1
17222	Ruh Kristali Küpeleri+2
17223	Ruh Kristali Küpeleri+3
17224	Ruh Kristali Küpeleri+4
17225	Ruh Kristali Küpeleri+5
17226	Ruh Kristali Küpeleri+6
17227	Ruh Kristali Küpeleri+7
17228	Ruh Kristali Küpeleri+8
17229	Ruh Kristali Küpeleri+9
17500	Yakut Küpeler +0
17501	Yakut Küpeler +1
17502	Yakut Küpeler +2
17503	Yakut Küpeler +3
17504	Yakut Küpeler +4
17505	Yakut Küpeler +5
17506	Yakut Küpeler +6
17507	Yakut Küpeler +7
17508	Yakut Küpeler +8
17509	Yakut Küpeler +9
17520	Grena Küpeler +0
17521	Grena Küpeler +1
17522	Grena Küpeler +2
17523	Grena Küpeler +3
17524	Grena Küpeler +4
17525	Grena Küpeler +5
17526	Grena Küpeler +6
17527	Grena Küpeler +7
17528	Grena Küpeler +8
17529	Grena Küpeler +9
17540	Zümrüt Küpeler +0
17541	Zümrüt Küpeler +1
17542	Zümrüt Küpeler +2
17543	Zümrüt Küpeler +3
17544	Zümrüt Küpeler +4
17545	Zümrüt Küpeler +5
17546	Zümrüt Küpeler +6
17547	Zümrüt Küpeler +7
17548	Zümrüt Küpeler +8
17549	Zümrüt Küpeler +9
17560	Safir Küpeler +0
17561	Safir Küpeler +1
17562	Safir Küpeler +2
17563	Safir Küpeler +3
17564	Safir Küpeler +4
17565	Safir Küpeler +5
17566	Safir Küpeler +6
17567	Safir Küpeler +7
17568	Safir Küpeler +8
17569	Safir Küpeler +9
18000	Keten Kemer +0
18001	Keten Kemer +1
18002	Keten Kemer +2
18003	Keten Kemer +3
18004	Keten Kemer +4
18005	Keten Kemer +5
18006	Keten Kemer +6
18007	Keten Kemer +7
18008	Keten Kemer +8
18009	Keten Kemer +9
18010	Deri Kemer +0
18011	Deri Kemer +1
18012	Deri Kemer +2
18013	Deri Kemer +3
18014	Deri Kemer +4
18015	Deri Kemer +5
18016	Deri Kemer +6
18017	Deri Kemer +7
18018	Deri Kemer +8
18019	Deri Kemer +9
18020	Gösteriþli Kemer +0
18021	Gösteriþli Kemer +1
18022	Gösteriþli Kemer +2
18023	Gösteriþli Kemer +3
18024	Gösteriþli Kemer +4
18025	Gösteriþli Kemer +5
18026	Gösteriþli Kemer +6
18027	Gösteriþli Kemer +7
18028	Gösteriþli Kemer +8
18029	Gösteriþli Kemer +9
18030	Bilgeliðin Kemeri +0
18031	Bilgeliðin Kemeri +1
18032	Bilgeliðin Kemeri +2
18033	Bilgeliðin Kemeri +3
18034	Bilgeliðin Kemeri +4
18035	Bilgeliðin Kemeri +5
18036	Bilgeliðin Kemeri +6
18037	Bilgeliðin Kemeri +7
18038	Bilgeliðin Kemeri +8
18039	Bilgeliðin Kemeri +9
18040	Kral Kemeri +0
18041	Kral Kemeri +1
18042	Kral Kemeri +2
18043	Kral Kemeri +3
18044	Kral Kemeri +4
18045	Kral Kemeri +5
18046	Kral Kemeri +6
18047	Kral Kemeri +7
18048	Kral Kemeri +8
18049	Kral Kemeri +9
18050	Gölge Kemeri +0
18051	Gölge Kemeri +1
18052	Gölge Kemeri +2
18053	Gölge Kemeri +3
18054	Gölge Kemeri +4
18055	Gölge Kemeri +5
18056	Gölge Kemeri +6
18057	Gölge Kemeri +7
18058	Gölge Kemeri +8
18059	Gölge Kemeri +9
18060	Runik Kemer +0
18061	Runik Kemer +1
18062	Runik Kemer +2
18063	Runik Kemer +3
18064	Runik Kemer +4
18065	Runik Kemer +5
18066	Runik Kemer +6
18067	Runik Kemer +7
18068	Runik Kemer +8
18069	Runik Kemer +9
18070	Büyükayý Kemeri +0
18071	Büyükayý Kemeri +1
18072	Büyükayý Kemeri +2
18073	Büyükayý Kemeri +3
18074	Büyükayý Kemeri +4
18075	Büyükayý Kemeri +5
18076	Büyükayý Kemeri +6
18077	Büyükayý Kemeri +7
18078	Büyükayý Kemeri +8
18079	Büyükayý Kemeri +9
18080	Ruh Kemeri+0
18081	Ruh Kemeri+1
18082	Ruh Kemeri+2
18083	Ruh Kemeri+3
18084	Ruh Kemeri+4
18085	Ruh Kemeri+5
18086	Ruh Kemeri+6
18087	Ruh Kemeri+7
18088	Ruh Kemeri+8
18089	Ruh Kemeri+9
18900	Kýzýl Alev Taþý
20000	Þeytan Boynuzu Zýrhý +0
20001	Þeytan Boynuzu Zýrhý +1
20002	Þeytan Boynuzu Zýrhý +2
20003	Þeytan Boynuzu Zýrhý +3
20004	Þeytan Boynuzu Zýrhý +4
20005	Þeytan Boynuzu Zýrhý +5
20006	Þeytan Boynuzu Zýrhý +6
20007	Þeytan Boynuzu Zýrhý +7
20008	Þeytan Boynuzu Zýrhý +8
20009	Þeytan Boynuzu Zýrhý +9
20250	Ejder Süvari Giysisi +0
20251	Ejder Süvari Giysisi +1
20252	Ejder Süvari Giysisi +2
20253	Ejder Süvari Giysisi +3
20254	Ejder Süvari Giysisi +4
20255	Ejder Süvari Giysisi +5
20256	Ejder Süvari Giysisi +6
20257	Ejder Süvari Giysisi +7
20258	Ejder Süvari Giysisi +8
20259	Ejder Süvari Giysisi +9
20500	Kemik Plaka Zýrh +0
20501	Kemik Plaka Zýrh +1
20502	Kemik Plaka Zýrh +2
20503	Kemik Plaka Zýrh +3
20504	Kemik Plaka Zýrh +4
20505	Kemik Plaka Zýrh +5
20506	Kemik Plaka Zýrh +6
20507	Kemik Plaka Zýrh +7
20508	Kemik Plaka Zýrh +8
20509	Kemik Plaka Zýrh +9
20750	Altýn Giysi +0
20751	Altýn Giysi +1
20752	Altýn Giysi +2
20753	Altýn Giysi +3
20754	Altýn Giysi +4
20755	Altýn Giysi +5
20756	Altýn Giysi +6
20757	Altýn Giysi +7
20758	Altýn Giysi +8
20759	Altýn Giysi +9
22000	Þehre Dönüþ Kaðýdý
22001	Þehre Dönüþ Kaðýdý
22010	Geri Dönüþ Kaðýdý
22011	Geri Dönüþ Kaðýdý
22020	Iþýnlanma Kaðýdý
22030	Iþýnlanma Kaðýdý
22040	Hayat Kaðýdý
22050	Canlandýrma Kaðýdý
25040	Kutsama Kaðýdý
25041	Büyülü Metal
25100	Ruh Taþý Kaðýdý
27001	Kýrmýzý Ýksir(K)
27002	Kýrmýzý Ýksir(O)
27003	Kýrmýzý Ýksir(B)
27004	Mavi Ýksir(K)
27005	Mavi Ýksir(O)
27006	Mavi Ýksir(B)
27051	Kýrmýzý iksir (K)
27052	Mavi Ýksir (K)
27053	Yeþil Ýksir (K)
27054	Mor Ýksir (K)
27100	Yeþil Ýksir(K)
27101	Yeþil Ýksir(O)
27102	Yeþil Ýksir(B)
27103	Mor Ýksir(K)
27104	Mor Ýksir(O)
27105	Mor Ýksir(B)
27110	Yeþil Ýksir(K)
27111	Yeþil Ýksir(O)
27112	Yeþil Ýksir(B)
27113	Mor Ýksir(K)
27114	Mor Ýksir(O)
27115	Mor Ýksir(B)
27116	Pembe Ýksir(K)
27117	Pembe Ýksir(O)
27118	Pembe Ýksir(B)
27119	Gök Mavisi Ýksir(K)
27120	Gök Mavisi Ýksir(O)
27121	Gök Mavisi Ýksir(B)
27400	Olta+1
27410	Olta+2
27420	Olta+3
27430	Olta+4
27440	Olta+5
27450	Olta+6
27460	Olta+7
27470	Olta+8
27480	Olta+9
27490	Olta+10
27500	Olta+11
27510	Olta+12
27520	Olta+13
27530	Olta+14
27540	Olta+15
27550	Olta+16
27560	Olta+17
27570	Olta+18
27580	Olta+19
27590	Olta+20
27600	Kamp Ateþi
27610	Balýkçýlýk Küresi
27620	Balýkçýlýk Sýrlarý
27799	Kýlçýk
27800	Hamur
27801	Solucan
27802	Minik Balýk
27803	Sudak Balýðý
27804	Ringa Balýðý
27805	Büyük Sudak Balýðý
27806	Sazan
27807	Som Balýðý
27808	Ot Sazaný
27809	Dere Alabalýðý
27810	Zargana
27811	Gökkuþaðý Alabalýðý
27812	Nehir Alabalýðý
27813	Hamsi
27814	Levrek
27815	Tekir Balýðý
27816	Yayýn Balýðý
27817	Çopra Balýðý
27818	Lüfer Balýðý
27819	Sevimli Balýk
27820	Palamut Balýðý
27821	Kadife Balýðý
27822	Aynalý Sazan
27823	Altýn Sudak Balýðý
27833	Ölü Sudak Balýðý
27834	Ölü Ringa Balýðý
27835	Ölü Büyük Sudak Balýðý
27836	Ölü Sazan
27837	Ölü Som Balýðý
27838	Ölü Ot Sazaný
27839	Ölü Dere Alabalýðý
27840	Ölü Zargana
27841	Ölü Gökkuþaðý Alabalýðý
27842	Ölü Nehir Alabalýðý
27843	Ölü Hamsi
27844	Ölü Levrek
27845	Ölü Tekir Balýðý
27846	Ölü Yayýn Balýðý
27847	Ölü Çopra Balýðý
27848	Ölü Lüfer Balýðý
27849	Ölü Sevimli Balýk
27850	Ölü Palamut Balýðý
27851	Ölü Kadife Balýðý
27852	Ölü Aynalý Sazan
27853	Ölü Altýn Sudak Balýðý
27863	Izgara Sudak Balýðý
27864	Izgara Ringa Balýðý
27865	Izgara Büyük Sudak
27866	Izgara Sazan
27867	Izgara Som Balýðý
27868	Izgara Ot Sazaný
27869	Izgara Dere Alabalýðý
27870	Izgara Zargana
27871	Izg. Gökkuþaðý Alabalýðý
27872	Izgara Nehir Alabalýðý
27873	Izgara Hamsi
27874	Izgara Levrek
27875	Izgara Tekir Balýðý
27876	Izgara Yayýn Balýðý
27877	Izgara Çopra Balýðý
27878	Izgara Lüfer Balýðý
27879	Izgara Sevimli Balýk
27880	Izgara Palamut Balýðý
27881	Izgara Kadife Balýðý
27882	Izgara Aynalý Sazan
27883	Izgara AltýnSudak Balýðý
27987	Ýstiridye
27988	Define Haritasý
27989	Metin Taþý Dedektörü
27990	Taþ Parçasý
27991	Su Taþý
27992	Beyaz Ýnci
27993	Mavi Ýnci
27994	Kankýrmýzý Ýnci
27995	Boþ Þiþe
27996	Zehir Þiþesi
27997	Yaþam Küresi
27998	Simya Kesesi
27999	Ruh Taþý Kesesi
28000	Katliam Taþý+0
28004	Paranoya Taþý+0
28008	Travma Taþý+0
28012	Aptallýk Taþý+0
28030	Kavrama Taþý+0
28031	Öldürücü Darbe Taþý+0
28032	Soðutma Taþý+0
28033	Savaþcýdan Koruyan Taþ+0
28034	Ninjadan Koruyan Taþ+0
28035	Suradan KoruyanTaþ+0
28036	Þamandan Koruyan Taþ+0
28037	Canavardan Koruyan Taþ+0
28038	Korunma Taþý+0
28039	Kurnazlýk Taþý+0
28040	Sihir Taþý+0
28041	Yaþam Taþý +0
28042	Savunma Taþý+0
28043	Hýz Taþý+0
28100	Katliam Taþý+1
28104	Paranoya Taþý+1
28108	Travma Taþý+1
28112	Aptallýk Taþý+1
28130	Kavrama Taþý+1
28131	Öldürücü Darbe Taþý+1
28132	Soðutma Taþý+1
28133	Savaþcýdan Koruyan Taþ+1
28134	Ninjadan Koruyan Taþ+1
28135	Suradan KoruyanTaþ+1
28136	Þamandan Koruyan Taþ+1
28137	Canavardan Koruyan Taþ+1
28138	Korunma Taþý+1
28139	Kurnazlýk Taþý+1
28140	Sihir Taþý+1
28141	Yaþam Taþý +1
28142	Savunma Taþý+1
28143	Hýz Taþý+1
28200	Katliam Taþý+2
28204	Paranoya Taþý+2
28208	Travma Taþý+2
28212	Aptallýk Taþý+2
28230	Kavrama Taþý+2
28231	Öldürücü Darbe Taþý+2
28232	Soðutma Taþý+2
28233	Savaþcýdan Koruyan Taþ+2
28234	Ninjadan Koruyan Taþ+2
28235	Suradan KoruyanTaþ+2
28236	Þamandan Koruyan Taþ+2
28237	Canavardan Koruyan Taþ+2
28238	Korunma Taþý+2
28239	Kurnazlýk Taþý+2
28240	Sihir Taþý+2
28241	Yaþam Taþý +2
28242	Savunma Taþý+2
28243	Hýz Taþý+2
28300	Katliam Taþý+3
28304	Paranoya Taþý+3
28308	Travma Taþý+3
28312	Aptallýk Taþý+3
28330	Kavrama Taþý+3
28331	Öldürücü Darbe Taþý+3
28332	Soðutma Taþý+3
28333	Savaþcýdan Koruyan Taþ+3
28334	Ninjadan Koruyan Taþ+3
28335	Suradan KoruyanTaþ+3
28336	Þamandan Koruyan Taþ+3
28337	Canavardan Koruyan Taþ+3
28338	Korunma Taþý+3
28339	Kurnazlýk Taþý+3
28340	Sihir Taþý+3
28341	Yaþam Taþý +3
28342	Savunma Taþý+3
28343	Hýz Taþý+3
28400	Katliam Taþý+4
28404	Paranoya Taþý+4
28408	Travma Taþý+4
28412	Aptallýk Taþý+4
28430	Kavrama Taþý+4
28431	Öldürücü Darbe Taþý+4
28432	Soðutma Taþý+4
28433	Savaþcýdan Koruyan Taþ+4
28434	Ninjadan Koruyan Taþ+4
28435	Suradan KoruyanTaþ+4
28436	Þamandan Koruyan Taþ+4
28437	Canavardan Koruyan Taþ+4
28438	Korunma Taþý+4
28439	Kurnazlýk Taþý+4
28440	Sihir Taþý+4
28441	Yaþam Taþý +4
28442	Savunma Taþý+4
28443	Hýz Taþý+4
28500	Katliam Taþý+5
28504	Paranoya Taþý+5
28508	Travma Taþý+5
28512	Aptallýk Taþý+5
28530	Kavrama Taþý+5
28531	Öldürücü Darbe Taþý+5
28532	Soðutma Taþý+5
28533	Savaþcýdan Koruyan Taþ+5
28534	Ninjadan Koruyan Taþ+5
28535	Suradan KoruyanTaþ+5
28536	Þamandan Koruyan Taþ+5
28537	Canavardan Koruyan Taþ+5
28538	Korunma Taþý+5
28539	Kurnazlýk Taþý+5
28540	Sihir Taþý+5
28541	Yaþam Taþý +5
28542	Savunma Taþý+5
28543	Hýz Taþý+5
28600	Kavrama Taþý+6
28601	Öldürücü Darbe Taþý+6
28602	Soðutma Taþý+6
28603	Savaþcýdan Koruyan Taþ+6
28604	Ninjadan Koruyan Taþ+6
28605	Suradan KoruyanTaþ+6
28606	Þamandan Koruyan Taþ+6
28607	Canavardan Koruyan Taþ+6
28608	Korunma Taþý+6
28609	Kurnazlýk Taþý+6
28610	Sihir Taþý+6
28611	Yaþam Taþý +6
28612	Savunma Taþý+6
28613	Hýz Taþý+6
28630	Kavrama Sutaþý+5
28631	Öldürücü Darbe Sutaþý+5
28632	Soðutma Sutaþý+5
28633	Savaþçý Sutaþý+5
28634	Ninja Sutaþý+5
28635	Sura Sutaþý+5
28636	Þaman Sutaþý+5
28637	Canavar Sutaþý+5
28638	Korunma Sutaþý+5
28639	Kurnazlýk Sutaþý+5
28640	Sihir Sutaþý+5
28641	Canlýlýk Sutaþý+5
28642	Savunma Sutaþý+5
28643	Hýz Sutaþý+5
28700	Kavrama Taþý+7
28701	Öldürücü Darbe Taþý+7
28702	Soðutma Taþý+7
28703	Savaþcýdan Koruyan Taþ+7
28704	Ninjadan Koruyan Taþ+7
28705	Suradan KoruyanTaþ+7
28706	Þamandan Koruyan Taþ+7
28707	Canavardan Koruyan Taþ+7
28708	Korunma Taþý+7
28709	Kurnazlýk Taþý+7
28710	Sihir Taþý+7
28711	Yaþam Taþý +7
28712	Savunma Taþý+7
28713	Hýz Taþý+7
28730	Kavrama Sutaþý+7
28731	Öldürücü Darbe Sutaþý+7
28732	Soðutma Sutaþý+7
28733	Savaþçý Sutaþý+7
28734	Ninja Sutaþý+7
28735	Sura Sutaþý+7
28736	Þaman Sutaþý+7
28737	Canavar Sutaþý+7
28738	Korunma Sutaþý+7
28739	Kurnazlýk Sutaþý+7
28740	Sihir Sutaþý+7
28741	Canlýlýk Sutaþý+7
28742	Savunma Sutaþý+7
28743	Hýz Sutaþý+7
28800	Kavrama Taþý+8
28801	Öldürücü Darbe Taþý+8
28802	Soðutma Taþý+8
28803	Savaþcýdan Koruyan Taþ+8
28804	Ninjadan Koruyan Taþ+8
28805	Suradan KoruyanTaþ+8
28806	Þamandan Koruyan Taþ+8
